"","Country","Year","Gini_Coefficient","EU_2004","EU_2014"
"633","USA","2012",0.989022630314043,0,0
"634","USA","2011",0.988942684243792,0,0
"635","USA","2010",0.988807467190895,0,0
"636","USA","2009",0.988849478996266,0,0
"637","USA","2008",0.98889498986033,0,0
"638","USA","2007",0.988916287162365,0,0
"639","USA","2006",0.988988368670977,0,0
"640","USA","2005",0.988852787962306,0,0
"641","USA","2004",0.988908324055218,0,0
"642","USA","2003",0.988879807969174,0,0
"643","USA","2002",0.989120004225603,0,0
"644","USA","2001",0.989154559789707,0,0
"645","USA","2000",0.989205948190851,0,0
"646","ROW","2014",0.990023111090412,0,0
"647","ROW","2013",0.989781075954172,0,0
"648","ROW","2012",0.989763573071904,0,0
"649","ROW","2011",0.989833266094392,0,0
"650","ROW","2010",0.989718161914895,0,0
"651","ROW","2009",0.98978023720912,0,0
"652","ROW","2008",0.990203692040387,0,0
"653","ROW","2007",0.989926269667438,0,0
"654","ROW","2006",0.98986273409137,0,0
"655","ROW","2005",0.990110306334526,0,0
"656","ROW","2004",0.989897773750973,0,0
"657","ROW","2003",0.989440425122324,0,0
"658","ROW","2002",0.989246133701828,0,0
"659","ROW","2001",0.989249199054539,0,0
"660","ROW","2000",0.989029366472201,0,0
